@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'removal above-stated identifier covered entity actual knowledge remain information use combination information identify individual subject information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide ability provide patient copy protected health information covered entity designate record set',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide ability provide patient access follow protected health information psychotherapy note information compile legal proceedings laboratory result clinical laboratory improvement act clium prohibit access information hold certain research laboratory',yes,no,no,no,no,no,no,no,no,yes,no,no,yes,yes,yes,yes,cchcs_rfp
'solution use secure connection email ssl use message-level standard s mime SET PEM PGP etc.',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution implement two-factor authentication grant remote access solution contain ephus',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'process require factor general user id i.e. username password gain access solution e.g. require user answer security question Favorite Pet \'s',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution implement process create unique user id i.e. user perform authentication grant remote access workforce member',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'use Remote Authentication Dial-In user service radius similar tool',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution appropriate default value session termination time-out inactive portable remote device',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution implement policy encrypt backup archival media ensure policy direct user encryption technology appropriate strength',no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,cchcs_rfp
'solution solution prohibit prevent download EPHI remote solution device operational justification',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution minimize use browser-cached datum web base application manage EPHI particularly access remotely',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution prohibit transmission EPHI open network internet appropriate',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution prohibit use offsite device wireless access point e.g. hotel workstation non-secure access email',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution use biometric fingerprint reader portable device',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution solution implement mandate appropriately strong encryption solution transmission ephus e.g. ssl HTTPS etc.',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'ssl minimum requirement internet-facing solution manage EPHI form corporate web-mail solution',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution support Health Care Claims equivalent encounter information x12n 837',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support eligibility Health Plan x12n 270 271',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support Referral certification authorization x12n 278 ncpdp retail pharmacy',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support Health Care Claim Status x12n 276 277',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support enrollment disenrollment Health Plan x12n 834',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support Health Care payment Remittance Advice x12n 835',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support Health Plan Premium payment x12n 820',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support coordination benefit x12n 837 ncpdp retail pharmacy',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide standardized audit log support security risk management fraud management',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide date time user stamp clinical entry datum element level suitable mechanism allow assessment number user operation use create encounter note encounter note update',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide date time user stamp access emr',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution provide date time user stamp signature event proactive auto default encounter progress note',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide date time release encounter progress note administrative billing process alternatively date time billing transaction create encounter progress note',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide minimum datum capture audit log include following',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'access type i.e. create editing viewing printing electronically transfer patient record',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'user id National Provider Identifier NPI number available person access record',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Location logical address information access',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'date time information access use NTP SNTP synchronize time',no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'printing transfer electronically record initiate user reason transaction enter user',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution audit log operational solution available update viewing clinical record',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'exceptional circumstance technical reason occur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support user command command disable enable audit log command limit role associate user administer solution',yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution log user command enable disable audit log audit log auditable event',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution solution accept update time audit log impaired disabled notification occurrence state make available solution administrator',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'audit log support means unequivocally determine contain gap user update record audit log record audit log record reason explicit disablement user',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'determination evident solely examine audit log',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution allow deletion alteration contents audit log',yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution support user-friendly output version audit log transmission printing export event',no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,cchcs_rfp
'Audit support function require documentation audit support functionality vendor provide user guide support documentation identify retrospectively reconstruct datum element audit log date time method entry',no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution capacity allow authorized entity read access agree use identify audit subject appropriate authentication authorization access control procedure',yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'access subject appropriate release information protocol local audit policy minimum necessary criterion contractual arrangement law',no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,cchcs_rfp
'solution support auditor class user',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution limit access pertinent function view portion audit log cover audit',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'access remain control facility authentication audit support apply',yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'remote access offer agree clinical datum organization subject aforementioned protocol suitable authentication',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution retain emr datum clinical document include audit log time period designate emr solution owner policy legal requirement',no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,cchcs_rfp
'Audit log retain long clinical record',no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,cchcs_rfp
'provide ability destroy deactivate archive emr datum record solutionatic way ehr solution owner policy legally-prescribed retention period',no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,cchcs_rfp
'solution support use National Provider Identifier NPI emr audit log identify individual provider situation npus available individual single unique internal provider identifier assign',no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution support user id strong password',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution demonstrate ability evolve level user authentication future industry standard require',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution provide capability produce business version encounter note progress note indicate',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'date time user stamp entry',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'method use creation entry include limit',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'direct entry integrate hardware keyboard mouse',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'speech recognition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'automate machine-entered default information',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'pre-created documentation form template',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'copy import object date time user stamp original author',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'copy forward previous note contents date time user stamp original author',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'dictation transcription',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'import external solution',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'copy copy encounter note require desire accompany claim provide ability submit business version',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution capable prompt omit necessary administrative datum code',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'include capability prompt physician select e&m code consistent documentation encounter note',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'prompt drive e&m administrative process explicitly implicitly direct user add documentation',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'apply prompt additional documentation e&m level achieve medical necessity quality guideline clinical decision support',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution retain date time user stamp original datum entry person datum enter author',yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'assistant use enter datum subsequently sign provider retain date time use stamp datum entry person provider',yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution retain original document amendment signature event include automatic closing record',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'update signature event handle amendment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution capacity allow authorized entity read-only access emr agree use identify audit subject appropriate authentication authorization access control functionality',yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'access control support applicable release information protocol local audit policy minimum necessary criterion contractual arrangement law',no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,cchcs_rfp
'solution support auditor class user',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'solution limit access pertinent function view patient record cover audit',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'access remain control facility authentication audit support apply',yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'remote access offer agree organization subject aforementioned protocol suitable authentication',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,cchcs_rfp
'solution generate embed document id tracking number patient chart output export unique instance patient chart output output output document print electronically communicate export emr',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'display tracking number number print document document format include limit pdf etc. attach electronic copy',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'track number audit record contain user create document date time option include reason printing transfer electronic copy document',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'track number function requirement apply transfer information emr solution billing solution separate independently function solution',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'maintain audit log tracking number file treat business record organization',no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,cchcs_rfp
'allow patient access complete record release information disclosure log require law agree clinical provider',yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,cchcs_rfp
'solution ability capture patient comment emr',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,cchcs_rfp
'solution provide capability document record identity-proofing complete method use verify i.e. i.e. check photo id prior relationship verification information individual know produce consistent recommendation Confidentiality Privacy Security Workgroup American Health Information Community',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,yes,cchcs_rfp
'ehr solution ability accept structured code datum exist datum standard',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,cchcs_rfp
'support directly capture clinical information clinician structured code form maximum degree possible consistent principle adversely impact user productivity',no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,cchcs_rfp
'transmit clinical information information solution use standard retain available level code structure hl7 clinical datum Architecture',no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,cchcs_rfp
'require traceable auditable path claim payment transmission pay performance payment clinical documentation support',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
'Information transmit claim preparation solution include Document ID track number generate ehr traceability requirement',no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,cchcs_rfp
