@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'ii health care provid or health plan obtain or provid reimburs for provis of health care and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'activ in paragraph of thi definit relat individu whom health care is provid and but ar not limit',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i determin of elig or coverag includ coordin of benefit or determin of cost share and adjud or subrog of health benefit claim',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii risk adjust amount due base on enrolle health statu and demograph characterist',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iii claim collect obtain payment under contract for reinsur includ stop loss insur and excess of loss and relat health care data process',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iv review of health care servic with respect medic coverag under health appropri of or justif of charg',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'v util review includ precertif and preauthor of concurr and retrospect review of servic and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'vi disclosur consum report agenc of ani of follow protect health inform relat collect of premium or reimburs',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'name and address',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b date of birth',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c social secur number',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'd payment histori',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'e account number and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'f name and address of health care provid possibl and possibl health plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'psychotherapi note mean note record in ani medium by health care provid who is mental health profession document or analyz content of convers dure privat counsel session or or famili counsel session and that ar separ from rest of individu medic record',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'psychotherapi note exclud medic prescript and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'counsel session start and stop modal and frequenc of treatment result of clinic and ani summari of follow item function treatment and progress date',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'public health author mean agenc or author of unit polit subdivis of state or or indian or person or entiti act under grant of author from or contract with such public includ employe or agent of such public agenc or it contractor or person or entiti whom it ha grant that is respons for public health matter as part of it offici mandat',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'research mean systemat includ research and design develop or contribut generaliz knowledg',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'treatment mean or manag of health care and relat servic by on or more health care includ coordin or manag of health care by health care provid with third parti consult between health care provid relat patient or referr of patient for health care from on health care provid anoth',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'us and disclosur of protect health inform gener rule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
standard,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'cover entiti mai not us or disclos protect health except as permit or requir by thi subpart or by subpart c of part of thi subchapt',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'permit us and disclosur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'cover entiti is permit us or disclos protect health inform as follow',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'i individu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii for or health care as permit by and in complianc with',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iii incid us or disclosur otherwis permit or requir by thi provid that cover entiti ha compli with applic requir of and with respect such otherwis permit or requir us or disclosur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iv pursuant and in complianc with valid author under',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'v pursuant agreement or as otherwis permit and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'vi as permit by and in complianc with thi or or g',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'requir disclosur',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'cover entiti is requir disclos protect health inform',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'i when request and requir by or and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii when requir by secretari under subpart c of part of thi subchapt investig or determin cover entiti complianc with thi subpart',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b standard minimum necessari',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'minimum necessari appli',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'when us or disclos protect health inform or when request protect health inform from anoth cover cover entiti must make reason effort limit protect health inform minimum necessari accomplish intend purpos of or request',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'minimum necessari doe not appli',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'thi requir doe not appli',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i disclosur or request by health care provid for treatment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'ii us or disclosur made as permit under paragraph of thi section or as requir by paragraph of thi section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'iii us or disclosur made pursuant author under',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iv disclosur made secretari in accord with subpart c of part of thi subchapt',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'v us or disclosur that ar requir by as describ by and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'vi us or disclosur that ar requir for complianc with applic requir of thi subchapt',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c standard us and disclosur of protect health inform subject agre upon restrict',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'cover entiti that ha agre restrict pursuant mai not us or disclos protect health inform cover by restrict in violat of such except as otherwis provid in',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'd standard us and disclosur of de identifi protect health inform',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'us and disclosur creat de identifi inform',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'cover entiti mai us protect health inform creat inform that is not individu identifi health inform or disclos protect health inform onli busi associ for such whether or not de identifi inform is us by cover entiti',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'us and disclosur of de identifi inform',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'health inform that meet standard and implement specif for de identif under and b is consid not individu identifi health i e de identifi',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'requir of thi subpart do not appli inform that ha been de identifi in accord with applic requir of provid that',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i disclosur of code or other mean of record identif design enabl code or otherwis de identifi inform re identifi constitut disclosur of protect health inform and',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'ii if de identifi inform is re cover entiti mai us or disclos such re identifi inform onli as permit or requir by thi subpart',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'standard disclosur busi associ',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i cover entiti mai disclos protect health inform busi associ and mai allow busi associ creat or receiv protect health inform on it if cover entiti obtain satisfactori assur that busi associ will appropri safeguard inform',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,45CFRhipaa
'ii thi standard doe not appli',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'with respect disclosur by cover entiti health care provid concern treatment of individu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'b with respect disclosur by group health plan or health insur issuer or hmo with respect group health plan plan extent that requir of appli and ar met or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'c with respect us or disclosur by health plan that is govern program provid public if elig or enrol health plan is determin by agenc other than agenc administ health or if protect health inform us determin enrol or elig in health plan is collect by agenc other than agenc administ health and such activ is author by with respect collect and share of individu identifi health inform for perform of such function by health plan and agenc other than agenc administ health plan',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'iii cover entiti that violat satisfactori assur it provid as busi associ of anoth cover entiti will in noncompli with implement and requir of thi paragraph and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'implement specif document',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'cover entiti must document satisfactori assur requir by paragraph of thi section through written contract or other written agreement or arrang with busi associ that meet applic requir of',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'f standard deceas individu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'cover entiti must compli with requir of thi subpart with respect protect health inform of deceas individu',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'standard person repres',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'as specifi in thi cover entiti except as provid in paragraph and of thi treat person repres as individu for purpos of thi subchapt',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'implement specif adult and emancip minor',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'if under applic law person ha author act on behalf of individu who is adult or emancip minor in make decis relat health cover entiti must treat such person as person repres under thi with respect protect health inform relev such person represent',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'implement specif unemancip minor',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'if under applic law or other person act in loco parenti ha author act on behalf of individu who is unemancip minor in make decis relat health cover entiti must treat such person as person repres under thi with respect protect health inform relev such person except that such person mai not person repres of unemancip and minor ha author act as with respect protect health inform pertain health care if',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'minor consent such health care servic no other consent such health care servic is requir by regardless of whether consent of anoth person ha also been obtain and minor ha not request that such person treat as person repres',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'b minor mai lawfulli obtain such health care servic without consent of or other person act in loco and or anoth person author by law consent such health care servic or',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'c or other person act in loco parenti assent agreement of confidenti between cover health care provid and minor with respect such health care servic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'ii notwithstand provis of paragraph of thi section',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'and permit or requir by applic provis of state or other includ applic case cover entiti mai or provid access in accord with protect health inform about unemancip minor or other person act in loco parenti',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'b and prohibit by applic provis of state or other includ applic case cover entiti mai not or provid access in accord with protect health inform about unemancip minor or other person act in loco parenti and',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'c where or other person act in loco is not person repres under paragraph or c of thi section and where there is no applic access provis under state or other includ case cover entiti mai provid or deni access under or other person act in loco if such action is consist with state or other applic provid that such decis must made by licens health care in exercis of profession judgment',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'implement specif deceas individu',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'if under applic law or other person ha author act on behalf of deceas individu or of individu cover entiti must treat such person as person repres under thi with respect protect health inform relev such person represent',no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,45CFRhipaa
'implement specif endanger situat',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'notwithstand state law or ani requir of thi paragraph cover entiti mai elect not treat person as person repres of individu if i cover entiti ha reason belief that individu ha been or mai subject domest or neglect by such person or b treat such person as person repres could endang individu and',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'ii cover in exercis of profession decid that it is not in best interest of individu treat person as individu person repres',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,45CFRhipaa
'h standard confidenti commun',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'cover health care provid or health plan must compli with applic requir of in commun protect health inform',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
'i standard us and disclosur consist with notic',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,45CFRhipaa
