@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'3.2.33.4 alternate flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'receive hcp choose not desire hcp',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'send hcp hcp do not confirm selection prompt try again',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'patient receive HCP referral note possibly possibly referral priority invalid hcp prompt enter this information again',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'3.2.33.5 log',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.34 uc34 Report Telemedicine monitoring detail use case',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.34.1 precondition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'iTrust user lhcp UAP patient have authenticate iTrust Medical Records system uc3',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,itrustrqmt
'3.2.34.2 Main flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'lhcp UAP create list patient mid which she monitor remotely',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient either choose input she physiologic measurement blood pressure possibly possibly glucose level input she weight height possibly possibly pedometer reading',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lhcp see blood pressure glucose level weight height pedometer reading patient she monitor two separate list physiologic andheight weight pedometer reading',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'UAP patient representative input blood pressure glucose level height weight pedometer reading patient',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient have up 10 physiologic datum point any one day report herself UAP personal representative',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient have most one height datum point one weight datum point one pedometer datum point any one day report herself UAP personal representative',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.34.3 sub-flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'lhcp lhcp UAP add delete patient she monitoring list',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient add list lhcp UAP typing patient mid name',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lhcp delete patient she monitoring list lhcp typing patient MID',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'both case lhcp lhcp present name patient confirm add delete',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'each patient monitoring list lhcp choose edit which type remote monitoring information blood pressure glucose level height weight pedometer reading submit patient',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'default all type information select monitoring',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'patient whose least one physiologic datum type specify monitor choose report they physiologic datum',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'she report she blood pressure systolic diastolic possibly possibly glucose level',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'input datum timestamp fact status self-reported save',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lhcp choose view physiologic datum monitor detail',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lhcp present listing all she patient whose least one physiologic datum type specify monitor they blood pressure glucose level record timestamp whom report datum patient UAP name personal representative name',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient no information current day highlight',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient blood pressure glucose level range highlight normal blood pressure systolic 90-140 diastolic 60-90 normal glucose 70-150',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lhcp select patient obtain additional information patient',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lhcp select view additional information patient',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lhcp present screen which she choose date range',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'once date range select lhcp see patient name patient phone number personal representative name phone number if applicable blood pressure glucose level height weight pedometer reading whom report datum patient UAP name personal representative name date range',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'UAP select report physiologic measurement',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'she present list patient whose least one physiologic datum type specify monitoring whom she allow report measurement',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'she select patient then enter datum',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'she report blood pressure systolic diastolic possibly possibly glucose level patient',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'input datum timestamp fact status report case manager they MID save',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'only applicable input entry those whose corresponding datum type patient specify monitoring display UAP',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient select report physiologic measurement those whose least one physiologic datum type specify monitor andfor whom she patient representative',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'she present list patient whose least one physiologic datum type specify monitoring which she allow report measurement',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'she select patient then enter datum',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'she report blood pressure systolic diastolic possibly possibly glucose level patient',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'input datum timestamp fact status report patient representative they MID save',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'only applicable input entry those whose corresponding datum type patient specify monitoring display patient',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient whose height weight pedometer datum type specify monitor choose report she height weight pedometer datum',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'she report she daily height format digit xxxx unit foot daily weight format digit x unit lb possibly possibly pedometer reading format up 10 digit integer unit footstep',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'input datum timestamp fact status self-reported save',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'only applicable input entry those whose corresponding datum type patient specify monitoring display patient',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lhcp choose view height weight pedometer datum monitor detail',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lhcp present listing all she patient whose height weight pedometer datum type specify monitor they height weight pedometer reading number record timestamp who report datum patient name UAP name personal representative name',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient no information current day highlight red',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient weight value 5 \% more less immediate previously record weight value highlight if new weight value exceed 105 \% previous weight value entry highlight yellow if new weight value 95 \% previous weight value entry highlight yellow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'lhcp select patient obtain additional information patient',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'UAP select report height weight pedometer measurement',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'she present list patient whose height weight pedometer datum type specify monitoring which she allow report measurement',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'she select patient then enter datum',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'she report height weight possibly possibly pedometer reading patient',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'input datum timestamp fact status report case manager she mid save',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'only applicable input entry those whose corresponding datum type patient specify monitoring display UAP',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient select report height weight possibly possibly pedometer reading those whom she patient representative',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'she present list patient which she allow report measurement',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'she select patient then enter datum',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'she report height weight possibly possibly pedometer reading patient',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'input datum timestamp fact status report patient representative she mid save',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'only applicable input entry those whose corresponding datum type patient specify monitoring display patient',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.34.4 alternate flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'patient choose not desire patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'hcp hcp do not confirm selection prompt try again',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'patient UAP personal representative enter systolic blood pressure range 40-240 diastolic blood pressure range 40-150',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'she notify error prompt try again',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'patient UAP personal representative enter glucose level range 0-250',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'she notify error prompt try again',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'patient patient UAP personal representative try enter more than ten physiologic datum point one day tell additional datum not enter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient patient patient UAP personal representative enter alpha invalid value weight possibly possibly pedometer reading notify error prompt try again',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'patient patient UAP personal representative try enter more than one weight datum point more than one pedometer datum point day tell additional datum not enter',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.34.5 logging',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.34.6 Reference document',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'US Department Health Human Services Remote monitor Use Case',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.35 UC35 Report adverse Event Use Case',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.35.1 precondition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'iTrust user patient have authenticate iTrust Medical Records system uc3',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,itrustrqmt
'3.2.35.2 Main flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'patient select report event related prescription drug immunization reaction',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.35.3 sub-flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'patient present listing all prescription drug which she have prescribe possibly possibly have take last 12 month',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient choose one more drug s which report adverse event',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient then able write textual description which describe symptom adverse event save information',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'fake email send lhcp who prescribe medication indicate patient name mid drug symptom',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient present listing all immunization which she have administer last 12 month',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient choose immunization which report adverse event',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'patient then able write textual description which describe symptom adverse event save information',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'fake email send lhcp who administer immunization indicate patient name mid drug symptom',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.35.4 alternate flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.35.5 logging',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.35.6 Reference document',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'US Department Health Human Services Consumer adverse event Reporting Use Case',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.36 uc36 Monitor adverse Event Use Case',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.36.1 precondition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'iTrust user patient pha have authenticate iTrust Medical Records system uc3',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,itrustrqmt
'3.2.36.2 Main flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'public health agent pha select specific time period which she like see detailed listing all adverse event related prescription drug immunization see trend adverse event relate prescription drug immunization',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.36.3 sub-flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'public health agent present listing prescription drug-related adverse event time period do not have status remove sort ndc',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'public health agent select see detail specific report',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'read report public health agent choose send fake email message adverse event reporter gain more information report',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'public health agent also choose remove adverse event report such base communication reporter because report appear bogus',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'public health agent present listing immunization-related adverse event time period do not have status remove sort CPT code',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'public health agent select see detail specific report',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'read report public health agent choose send fake email message adverse event reporter gain more information report',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'public health agent also choose remove adverse event report such base communication reporter because report appear bogus',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'adverse event report change status remove',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'message removal send adverse event reporter lhcp involve report because lhcp lhcp prescribe drug administer immunization',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.36.4 alternate flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.36.5 logging',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.36.6 Reference document',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'US Department Health Human Services Consumer adverse event Reporting Use Case',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.37 uc37 Safe Drug Prescription Use Case',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
