@relation unknown

@attribute sentence string
@attribute 'access control' {yes,no}
@attribute audit {yes,no}
@attribute availability {yes,no}
@attribute 'capacity and performance' {yes,no}
@attribute legal {yes,no}
@attribute 'look and feel' {yes,no}
@attribute maintainability {yes,no}
@attribute operational {yes,no}
@attribute privacy {yes,no}
@attribute reliability {yes,no}
@attribute recoverability {yes,no}
@attribute security {yes,no}
@attribute usability {yes,no}
@attribute 'other nonfunctional' {yes,no}
@attribute 'database design' {yes,no}
@attribute functional {yes,no}
@attribute documentID string

@data
'similar administrator software tester be add directly enter software tester database administrator that have access database',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,itrustrqmt
'3.2.12.2 Main flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'software tester authenticate himself herself iTrust Medical Records system uc2',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,itrustrqmt
'he she be then present actual operational profile operation iTrust Medical Records where use percentage be the \% total transaction each particular transaction log type broken-down each user type patient lhcp uhcp admin tester',yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.12.3 sub-flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.12.4 alternate flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.12.5 logging',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.13 uc13 declare undeclare personal Representative Use Case',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.13.1 precondition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'hcp be register user iTrust Medical Records system uc2',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,itrustrqmt
'iTrust user have authenticate himself herself iTrust Medical Records system uc3',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,itrustrqmt
'3.2.13.2 Main flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'hcp select patient typing mid patient',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'hcp choose to add remove another register user personal health representative that patient',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.13.3 sub-flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.13.4 alternate flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'health health care personnel type invalid medical identification number be prompt to try again',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'3.2.13.5 logging',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
3.2.14,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.15 uc15 maintain standard list Use Case',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.15.1 precondition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'administrator have authenticate himself herself iTrust Medical Records system uc2',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,itrustrqmt
'3.2.15.2 Main flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'administrator choose to maintain standard list immunization diagnosis allowable drug allowable physical service',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.15.3 sub-flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'administrator maintain listing allowable immunization that hcp use',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'administrator store 1 CPT code CPT code set accurately describe medical surgical diagnostic service be design to communicate uniform information medical service procedure physician coder patient accreditation organization payer administrative financial analytical purpose',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'about CPT 2 up 30 alpha character give name immunization',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,itrustrqmt
'administrator maintain listing allowable diagnosis that lhcp use',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'administrator store 1 icd-9cm code International Statistical classification disease Related Health problem most commonly know abbreviation icd provide code to classify disease wide variety sign symptom abnormal finding complaint social circumstance external cause injury disease',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'nhc classification disease function disability diagnosis 2 classification diagnosis be either chronic long-term or short term 3 up 30 alphanumeric character give name diagnosis',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,itrustrqmt
'administrator maintain listing allowable drug that hcp use',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'administrator store 1 National Drug Code National Drug Code NDC be universal product identifier use United States drug intend human use',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'National Drug Code Directory',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'administrator maintain listing allowable physical service include laboratory procedure that hcp use',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'administrator store information LOINC code logical observation identifier name code loinc be database universal standard identify medical laboratory observation',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'loinc c o medical informatics to Data Format 6.11',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,itrustrqmt
'administrator choose upload file contain loinc code information',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'administrator administrator select file contain loinc information choose upload it',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'LOINC datum this file be add listing allowable physical service include laboratory procedure that hcp use',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'if file contain more field than be support Data Format 6.11 all field Data Format 6.11 be update',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'3.2.15.4 alternate flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'administrator type type invalid code information be prompt to try again',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'3.2.15.5 logging',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.16 uc16 identify risk chronic disease use case',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.16.1 precondition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'lhcp have authenticate himself herself iTrust Medical Records system uc3',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,itrustrqmt
'3.2.16.2 Main flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'Personal Health Records page lhcp choose chronic disease patient',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'datum database be analyze to risk factor disease to determine if patient exhibit one more risk factor',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'currently available risk factor chronic disease be define Diabetes type 1 type2 Heart Disease',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'when choose patient satisfy precondition choose chronic disease lhcp be provide warning message if that patient exhibit three more risk factor',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'message display risk factor that patient exhibit',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.16.3 sub-flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.16.4 alternate flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'lhcp choose to examine patient which precondition do not apply e.g. adult not be test child diabetes lhcp be prompt that no analysis occur',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.16.5 logging',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.17 uc17 proactively Determine Needed Patient Care Use Case',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.17.1 precondition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'HCP have authenticate himself herself iTrust Medical Records system uc3',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,itrustrqmt
'3.2.17.2 Main flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'hcp choose Office Visit Reminders then to identify chronic patient who need office visit older patient who need flu shot any patient who be overdue immunization',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'hcp be present listing patient whom they be dlhcp who need care of satisfy one precede condition',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'present patient information include each patient name home phone number so that reminder call be make',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'list be sort on alphabetical order patient last name and then first name',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.17.3 sub-flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'alive patient who have not have office visit more than one year who have be diagnose diabetes mellitus be diagnose icd code begin with 250 asthma be diagnose icd code begin with 493 circulatory-system disease be diagnose icd code 390 459 inclusive',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,unknown
'alive patient 50 year old who have not have flu shot CPT code 90656 90658 90660 month Sept Dec last calendar year or during month Sept Dec current calendar year if retrieval time be between Sept Dec',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'alive patient age 19 who have not have proper immunization immunization schedule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'the catch up schedule be relevant when patient do not begin immunization to recommend schedule',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Hepatitis b 90371 three dose birth age 1 month age 6 month catch up schedule at least 4 week dose 1 dose 2 at least 8 week dose 2 dose 3',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Rotavirus 90681 three dose age 6 week age 4 month age 6 month catch up schedule at least 4 week dose 1 dose 2 at least 4 week dose 2 dose 3',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'diphtheria Tetanus pertussis 90696 six dose age 6 week at age 4 month age 6 month age 15 month at age 4 year age 11 year catch up schedule at least 4 week dose 1 dose 2 at least 4 week dose 2 dose 3 at least 6 month dose 3 4 at least 6 month dose 4 dose 5 at least 5 year dose 5 dose 6',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'haemophilus influenza 90645 three dose 6 week at age 4 month age 12 month catch up schedule at least 4 week dose 1 dose 2 at least 4 week dose 2 dose 3 if first dose be administer younger 12 month if first dose be administer 12 14 month at least 8 week dose 1 dose 2 dose three be cancel if first dose be administer 15 month only one dose be require',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'pneumococcal 90669 four dose age 6 week age 4 month age 6 month age 12 month catch up schedule at least 4 week dose 1 dose 2 at least 4 week dose 2 dose 3 at least 8 week dose 3 dose 4 if first dose be administer younger 12 month if first dose be administer 12 14 month at least 8 week dose 1 dose 2 dose three be cancel if first dose be administer 15 month only one dose be require',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Poliovirus 90712 four dose age 6 week age 4 month at age 6 month 4 year catch up schedule at least 4 week dose 1 dose 2 at least 4 week dose 2 dose 3 at least 4 week dose 3 4 dose 4 be not require if dose 3 be administer age 4 older',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Measles Mumps Rubella 90707 two dose age 12 month age 4 year catch up schedule at least 4 week dose 1 dose 2',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'varicellum 90396 two dose age 12 month age 4 year catch up schedule at least 3 month dose 1 dose 2',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'Hepatitis A 90633 two dose age 12 month age 18 month catch up schedule at least 6 month dose 1 dose 2',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.17.4 alternate flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
none,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.17.5 logging',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.17.6 Reference document',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'\\* American Academy of Pediatrics',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'\\* Childhood schedule birth 6 year',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'\\* adolescent schedule 7 to 18 year',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'\\* CPT Codes',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.18 uc18 maintain hospital listing use case',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.18.1 precondition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'administrator have authenticate himself herself iTrust Medical Records system uc3',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,itrustrqmt
'3.2.18.2 Main flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'administrator choose to maintain hospital listing',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'note personnel be assign more than one uc 2 s1',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.18.3 sub-flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'administrator store 1 hospital id number hospital 2 up 30 alphanumeric character give name hospital',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'system enable administrator to add new entry hospital modify hospital name exist entry',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'note that administrator be not allow system interface to delete exist entry modify hospital id number exist entry',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.18.4 alternate flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'administrator type invalid hospital id and be prompt to try again',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'administrator type invalid hospital name and be prompt to try again',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'3.2.18.5 logging',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.19 uc19 View prescription report use case',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.19.1 precondition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'iTrust user have authenticate himself herself iTrust Medical Records system uc3',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,itrustrqmt
'3.2.19.2 Main flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'patient personal health representative lhcp choose to view prescription report',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'if lhcp be not one patient dlhcp UAP associate one they dlhcp message be send patient they personal representative',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.19.3 sub-flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'user patient personal health representative choose to view list they own prescription prescription whom user be person health representative choose one patient a list these patient',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'prescription list be then display sort start date later date be rank earlier',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'user lhcp select patient list request report',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'this point lhcp view prescription list that patient sort start date later date be rank earlier',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'prescription report be title patient name',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'prescription list include medication date prescribe start date end date each prescription name doctor who prescribe medication',no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'3.2.19.4 alternate flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'lhcp type invalid medical identification number and be prompt to try again',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'patient choose be not desire patient',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'lhcp lhcp do not confirm selection be prompt to try again',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,itrustrqmt
'3.2.19.5 logging',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.21 uc21 View emergency electronic health record use case',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'3.2.21.1 precondition',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'iTrust user lhcp er have authenticate himself herself iTrust Medical Records system uc3',no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,itrustrqmt
'3.2.21.2 Main flow',no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,itrustrqmt
'lhcp lhcp er choose to view emergency report provide mid',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
'this point lhcp obtain printable report contain vital information patient',yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,itrustrqmt
